CO_IES,NO_IES,SG_IES,DS_CATEGORIA_ADM,NO_MUNICIPIO_CAMPUS,SG_UF_CAMPUS,CO_IES_CURSO,NO_CURSO,DS_GRAU,DS_TURNO,TP_MODALIDADE,DS_MOD_CONCORRENCIA,NU_PERCENTUAL_BONUS,QT_VAGAS_CONCORRENCIA,NU_NOTACORTE,QT_INSCRICAO
40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Pública Estadual,Salvador,BA,1187646,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Candidatos Negros que tenham cursado todo o 2º Ciclo do Ensino Fundamental e o Ensino Médio exclusivamente em escola pública, que tenham renda bruta familiar mensal inferior ou igual a 04 (quatro) vezes o valor do salário mínimo nacional vigente no ato da matrícula e que não possuam título de graduação.",0.00,6,726.87,261
40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Pública Estadual,Salvador,BA,1187646,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Candidatos Indígenas que tenham cursado todo o 2º Ciclo do Ensino Fundamental e o Ensino Médio exclusivamente em escola pública, que tenham renda bruta familiar mensal inferior ou igual a 04 (quatro) vezes o valor do salário mínimo nacional vigente no ato da matrícula e que não possuam título de graduação.",0.00,1,703.31,38
40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Pública Estadual,Salvador,BA,1187646,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Candidatos Quilombolas que tenham cursado todo o 2º Ciclo do Ensino Fundamental e o Ensino Médio exclusivamente em escola pública, que tenham renda bruta familiar mensal inferior ou igual a 04 (quatro) vezes o valor do salário mínimo nacional vigente no ato da matrícula e que não possuam título de graduação.",0.00,1,700.96,36
40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Pública Estadual,Salvador,BA,1187646,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Candidatos Ciganos que tenham cursado todo o 2º Ciclo do Ensino Fundamental e o Ensino Médio exclusivamente em escola pública, que tenham renda bruta familiar mensal inferior ou igual a 04 (quatro) vezes o valor do salário mínimo nacional vigente no ato da matrícula e que não possuam título de graduação.",0.00,1,705.39,14
40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Pública Estadual,Salvador,BA,1187646,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Candidatos com deficiência, transtorno do espectro autista e altas habilidades que tenham cursado todo o 2º Ciclo do Ensino Fundamental e o Ensino Médio exclusivamente em escola pública, que tenham renda bruta familiar mensal inferior ou igual a 04 (quatro) vezes o valor do salário mínimo nacional vigente no ato da matrícula e que não possuam título de graduação.",0.00,1,723.76,11
40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Pública Estadual,Salvador,BA,1187646,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Candidatos Transexuais, travestis e transgêneros que tenham cursado todo o 2º Ciclo do Ensino Fundamental e o Ensino Médio exclusivamente em escola pública, que tenham renda bruta familiar mensal inferior ou igual a 04 (quatro) vezes o valor do salário mínimo nacional vigente no ato da matrícula e que não possuam título de graduação.",0.00,1,746.88,23
40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Pública Estadual,Salvador,BA,1187646,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,9,772.11,"1,267"
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Vitória da Conquista,BA,1342505,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,7,709.42,373
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Vitória da Conquista,BA,1342505,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,7,726.49,392
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Vitória da Conquista,BA,1342505,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,748.44,109
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Vitória da Conquista,BA,1342505,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,758.61,298
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Vitória da Conquista,BA,1342505,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,1,689.42,22
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Vitória da Conquista,BA,1342505,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,711.63,7
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Vitória da Conquista,BA,1342505,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,18,768.37,"1,489"
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Salvador,BA,13286,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,13,722.71,"1,264"
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Salvador,BA,13286,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,13,733.31,561
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Salvador,BA,13286,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,2,748.90,245
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Salvador,BA,13286,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,2,765.63,251
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Salvador,BA,13286,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,1,683.73,27
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Salvador,BA,13286,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,663.55,21
578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pública Federal,Salvador,BA,13286,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,32,773.07,"3,081"
24,UNIVERSIDADE ESTADUAL DE SANTA CRUZ,UESC,Pública Estadual,Ilhéus,BA,49910,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,Candidatos que tenham cursado todo o Ensino Médio e os últimos quatro anos do Ensino Fundamental em Escola Pública e que sejam índios reconhecidos pela FUNAI ou moradores de comunidades remanescentes de quilombos registrados na Fundação Cultural Palmares.,0.00,2,714.66,80
24,UNIVERSIDADE ESTADUAL DE SANTA CRUZ,UESC,Pública Estadual,Ilhéus,BA,49910,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,Candidatos que tenham cursado todo o Ensino Médio e os últimos quatro anos do Ensino Fundamental em Escola Pública  e que não se autodeclararam negros.,0.00,5,759.83,484
24,UNIVERSIDADE ESTADUAL DE SANTA CRUZ,UESC,Pública Estadual,Ilhéus,BA,49910,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,Candidatos que tenham cursado todo o Ensino Médio e os últimos quatro anos do Ensino Fundamental em Escola Pública e que se autodeclararam negros.,0.00,15,741.04,671
24,UNIVERSIDADE ESTADUAL DE SANTA CRUZ,UESC,Pública Estadual,Ilhéus,BA,49910,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,20,782.68,"2,461"
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Fortaleza,CE,13996,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,24,741.60,"1,339"
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Fortaleza,CE,13996,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,24,740.04,722
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Fortaleza,CE,13996,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,12,751.54,852
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Fortaleza,CE,13996,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,12,763.64,652
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Fortaleza,CE,13996,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,3,687.40,63
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Fortaleza,CE,13996,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,3,704.14,31
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Fortaleza,CE,13996,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,708.32,19
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Fortaleza,CE,13996,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,713.68,21
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Fortaleza,CE,13996,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,80,786.80,"4,475"
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Sobral,CE,54490,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,13,733.80,494
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Sobral,CE,54490,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,13,736.36,270
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Sobral,CE,54490,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,5,750.14,307
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Sobral,CE,54490,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,5,754.78,216
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Sobral,CE,54490,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,1,691.86,11
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Sobral,CE,54490,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,689.02,9
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Sobral,CE,54490,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,699.26,14
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Sobral,CE,54490,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,736.90,10
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública Federal,Sobral,CE,54490,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,40,781.18,"1,375"
18759,UNIVERSIDADE FEDERAL DO CARIRI,UFCA,Pública Federal,Barbalha,CE,54494,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,735.30,519
18759,UNIVERSIDADE FEDERAL DO CARIRI,UFCA,Pública Federal,Barbalha,CE,54494,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,720.66,268
18759,UNIVERSIDADE FEDERAL DO CARIRI,UFCA,Pública Federal,Barbalha,CE,54494,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,2,747.00,212
18759,UNIVERSIDADE FEDERAL DO CARIRI,UFCA,Pública Federal,Barbalha,CE,54494,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,2,748.35,215
18759,UNIVERSIDADE FEDERAL DO CARIRI,UFCA,Pública Federal,Barbalha,CE,54494,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,1,677.52,72
18759,UNIVERSIDADE FEDERAL DO CARIRI,UFCA,Pública Federal,Barbalha,CE,54494,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,722.98,8
18759,UNIVERSIDADE FEDERAL DO CARIRI,UFCA,Pública Federal,Barbalha,CE,54494,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,656.41,27
18759,UNIVERSIDADE FEDERAL DO CARIRI,UFCA,Pública Federal,Barbalha,CE,54494,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,680.99,24
18759,UNIVERSIDADE FEDERAL DO CARIRI,UFCA,Pública Federal,Barbalha,CE,54494,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,20,771.59,"1,513"
